"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @iam_preethi: “Beyond Meat vs. Impossible Burger vs. Dog Food. 

Can you tell which one is which?"" 

https://t.co/iHr4AqSams https://t.c…",FALSE,0,NA,2019-10-09 01:03:13,FALSE,NA,"1181736841927483393",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tomgilvary",131,TRUE,FALSE,NA,NA
"RT @ryan_a_bell: “Our food system isn’t natural.”
https://t.co/vIXLmjXiXz",FALSE,0,NA,2019-10-09 01:00:43,FALSE,NA,"1181736213667078145",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RamyarNia",2,TRUE,FALSE,NA,NA
"@NPR Wow. What if this how they harvest the secret ingredients for those Beyond Impossible meatless burger things?",FALSE,2,"NPR",2019-10-09 01:00:35,FALSE,"1181722468513406976","1181736180246876161","5392522","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","sharkthang",0,FALSE,FALSE,NA,NA
"RT @voxdotcom: The backlash to plant-based meat, when you look at it closely, is a backlash against our food system in general — mistakenly…",FALSE,0,NA,2019-10-09 00:59:14,FALSE,NA,"1181735841409798144",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","bearofroses",45,TRUE,FALSE,NA,NA
"RT @voxdotcom: The backlash to plant-based meat, when you look at it closely, is a backlash against our food system in general — mistakenly…",FALSE,0,NA,2019-10-09 00:58:39,FALSE,NA,"1181735691824353280",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","inactualite",45,TRUE,FALSE,NA,NA
"RT @voxdotcom: The backlash to plant-based meat, when you look at it closely, is a backlash against our food system in general — mistakenly…",FALSE,0,NA,2019-10-09 00:58:38,FALSE,NA,"1181735690553511936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","talentmrblades",45,TRUE,FALSE,NA,NA
"“Often, critics end up voicing disdain for the whole process of producing food at scale in the way it has to be pro… https://t.co/Ubw0U6YbF9",FALSE,0,NA,2019-10-09 00:58:05,TRUE,NA,"1181735550878982146",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShortFormErnie",0,FALSE,FALSE,NA,NA
"@PrettyDavo That impossible burger is 🔥",FALSE,0,"PrettyDavo",2019-10-09 00:57:53,FALSE,"1181666372889305093","1181735498928332800","187696660","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","highrolla_",0,FALSE,FALSE,NA,NA
"RT @AnimalCharityEv: Until its mass production, plant-based meat had been hailed for its sustainability and potential to end factory farmin…",FALSE,0,NA,2019-10-09 00:57:08,FALSE,NA,"1181735312244068355",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","notgnihsad",5,TRUE,FALSE,NA,NA
"I didn’t know the impossible burger @BurgerKing meant almost impossible  to get tonight ...25+ min wait time not ev… https://t.co/K58ljHE3cg",FALSE,0,NA,2019-10-09 00:56:53,TRUE,NA,"1181735246796148737",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","its_michael412",0,FALSE,FALSE,NA,NA
"@just_mindy I'm not so sure about the ""impossible"" burger being plant based. Something seems very ""Solient Green"" about the whole thing. 😜",FALSE,1,"just_mindy",2019-10-09 00:56:31,FALSE,"1181663860039847937","1181735154718511106","627830911","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jcharping71",0,FALSE,FALSE,NA,NA
"RT @voxdotcom: The backlash to plant-based meat, when you look at it closely, is a backlash against our food system in general — mistakenly…",FALSE,0,NA,2019-10-09 00:56:31,FALSE,NA,"1181735154374660096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","angryboricua",45,TRUE,FALSE,NA,NA
"RT @voxdotcom: The backlash to plant-based meat, when you look at it closely, is a backlash against our food system in general — mistakenly…",FALSE,0,NA,2019-10-09 00:54:57,FALSE,NA,"1181734760550453254",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LiamHylandX",45,TRUE,FALSE,NA,NA
"RT @voxdotcom: The backlash to plant-based meat, when you look at it closely, is a backlash against our food system in general — mistakenly…",FALSE,0,NA,2019-10-09 00:53:11,FALSE,NA,"1181734318739095552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mallou212",45,TRUE,FALSE,NA,NA
"RT @voxdotcom: The backlash to plant-based meat, when you look at it closely, is a backlash against our food system in general — mistakenly…",FALSE,0,NA,2019-10-09 00:53:10,FALSE,NA,"1181734314297430016",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","BissonnetteRene",45,TRUE,FALSE,NA,NA
"RT @JimJarmuschHair: The Impossible Burger is the vaping of food",FALSE,0,NA,2019-10-09 00:53:07,FALSE,NA,"1181734302289207302",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tonytbags",4,TRUE,FALSE,NA,NA
"RT @voxdotcom: The backlash to plant-based meat, when you look at it closely, is a backlash against our food system in general — mistakenly…",FALSE,0,NA,2019-10-09 00:52:53,FALSE,NA,"1181734243656814592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Needle_of_Arya",45,TRUE,FALSE,NA,NA
"RT @voxdotcom: The backlash to plant-based meat, when you look at it closely, is a backlash against our food system in general — mistakenly…",FALSE,0,NA,2019-10-09 00:52:27,FALSE,NA,"1181734131987693568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gombang",45,TRUE,FALSE,NA,NA
"RT @voxdotcom: The backlash to plant-based meat, when you look at it closely, is a backlash against our food system in general — mistakenly…",FALSE,0,NA,2019-10-09 00:52:10,FALSE,NA,"1181734062517567488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ettupixel",45,TRUE,FALSE,NA,NA
"Meatless meat is becoming mainstream — and it’s sparking a backlash https://t.co/2dnaZBkzh0",FALSE,0,NA,2019-10-09 00:52:10,FALSE,NA,"1181734061095546880",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ianvlane",0,FALSE,FALSE,NA,NA
"@DMRHerbs Tried Impossible burger 3 yrs ago when you could only get it at select restaurants (not fast food chains/… https://t.co/ltLs7LcQK0",FALSE,1,"DMRHerbs",2019-10-09 00:52:09,TRUE,"1181649379075092480","1181734055450173441","362708080","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","B1Legal",0,FALSE,FALSE,NA,NA
"I tried the Impossible Whopper today at Burger King.  You know, the one made with plants that is supposed to taste… https://t.co/MW9NMCwINQ",FALSE,0,NA,2019-10-09 00:51:55,TRUE,NA,"1181733998734856195",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","frankbundy",0,FALSE,FALSE,NA,NA
"RT @voxdotcom: The backlash to plant-based meat, when you look at it closely, is a backlash against our food system in general — mistakenly…",FALSE,0,NA,2019-10-09 00:51:33,FALSE,NA,"1181733908070780928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mikalvision",45,TRUE,FALSE,NA,NA
"RT @voxdotcom: The backlash to plant-based meat, when you look at it closely, is a backlash against our food system in general — mistakenly…",FALSE,0,NA,2019-10-09 00:51:29,FALSE,NA,"1181733890764861440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lazyboyarjun",45,TRUE,FALSE,NA,NA
"RT @voxdotcom: The backlash to plant-based meat, when you look at it closely, is a backlash against our food system in general — mistakenly…",FALSE,0,NA,2019-10-09 00:49:37,FALSE,NA,"1181733418272530432",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SnaggleMonster",45,TRUE,FALSE,NA,NA
"RT @voxdotcom: The backlash to plant-based meat, when you look at it closely, is a backlash against our food system in general — mistakenly…",FALSE,0,NA,2019-10-09 00:49:33,FALSE,NA,"1181733401696636929",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","OverKoalified",45,TRUE,FALSE,NA,NA
"RT @JimJarmuschHair: The Impossible Burger is the vaping of food",FALSE,0,NA,2019-10-09 00:49:08,FALSE,NA,"1181733299674181632",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MyNameisRazzle2",4,TRUE,FALSE,NA,NA
"Eating the impossible burger at work, this shit literally taste like a chemical 🥴",FALSE,2,NA,2019-10-09 00:49:03,FALSE,NA,"1181733275787812870",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GabriellaPearI",0,FALSE,FALSE,NA,NA
"RT @voxdotcom: The backlash to plant-based meat, when you look at it closely, is a backlash against our food system in general — mistakenly…",FALSE,0,NA,2019-10-09 00:48:34,FALSE,NA,"1181733157646819333",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","robertropars",45,TRUE,FALSE,NA,NA
"RT @voxdotcom: The backlash to plant-based meat, when you look at it closely, is a backlash against our food system in general — mistakenly…",FALSE,0,NA,2019-10-09 00:48:10,FALSE,NA,"1181733053955133440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lurino",45,TRUE,FALSE,NA,NA
"RT @voxdotcom: The backlash to plant-based meat, when you look at it closely, is a backlash against our food system in general — mistakenly…",FALSE,0,NA,2019-10-09 00:46:38,FALSE,NA,"1181732670616801280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","__Mamass__",45,TRUE,FALSE,NA,NA
"RT @voxdotcom: The backlash to plant-based meat, when you look at it closely, is a backlash against our food system in general — mistakenly…",FALSE,0,NA,2019-10-09 00:46:30,FALSE,NA,"1181732635388895233",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","skip_intro",45,TRUE,FALSE,NA,NA
"RT @atrembath: “But opposing all mass-market, mass-produced food is elitist and classist — and in this particular case, it’s silly, too.”…",FALSE,0,NA,2019-10-09 00:46:27,FALSE,NA,"1181732621262315520",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","meekin_",27,TRUE,FALSE,NA,NA
"RT @voxdotcom: The backlash to plant-based meat, when you look at it closely, is a backlash against our food system in general — mistakenly…",FALSE,0,NA,2019-10-09 00:46:24,FALSE,NA,"1181732608310423553",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","miawkoue",45,TRUE,FALSE,NA,NA
"RT @voxdotcom: The backlash to plant-based meat, when you look at it closely, is a backlash against our food system in general — mistakenly…",FALSE,0,NA,2019-10-09 00:46:16,FALSE,NA,"1181732577691832320",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Sagelobu",45,TRUE,FALSE,NA,NA
"RT @voxdotcom: The backlash to plant-based meat, when you look at it closely, is a backlash against our food system in general — mistakenly…",FALSE,0,NA,2019-10-09 00:46:09,FALSE,NA,"1181732548101185536",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jbduncan96",45,TRUE,FALSE,NA,NA
"RT @voxdotcom: The backlash to plant-based meat, when you look at it closely, is a backlash against our food system in general — mistakenly…",FALSE,0,NA,2019-10-09 00:45:06,FALSE,NA,"1181732281955864577",NA,"<a href=""http://www.milkllc.com/"" rel=""nofollow"">Una Vox</a>","una__vox",45,TRUE,FALSE,NA,NA
"The backlash to plant-based meat, when you look at it closely, is a backlash against our food system in general — m… https://t.co/xtAZq8jYNn",FALSE,117,NA,2019-10-09 00:45:00,TRUE,NA,"1181732259512107009",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","voxdotcom",45,FALSE,FALSE,NA,NA
"@AneurynPlays @QueenQeeko Thats why I say what I do. The Beyond burger is creepy good. The Impossible is... everything wrong with science.",FALSE,2,"AneurynPlays",2019-10-09 00:43:55,FALSE,"1181731537093443584","1181731984051191810","1127840634117578752","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ThatFakeGuyDan",0,FALSE,FALSE,NA,NA
"no homo. but i had a impossible burger for lunch and suddenly my depression is gone??",FALSE,1,NA,2019-10-09 00:41:56,FALSE,NA,"1181731485373480960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thirdeyebleary",0,FALSE,FALSE,NA,NA
"Until its mass production, plant-based meat had been hailed for its sustainability and potential to end factory far… https://t.co/C7v9xV6xOT",FALSE,10,NA,2019-10-09 00:40:00,TRUE,NA,"1181730998377156608",NA,"<a href=""https://eclincher.com"" rel=""nofollow"">eClincher</a>","AnimalCharityEv",5,FALSE,FALSE,NA,NA
"scripps is serving impossible burger and jackfruit tacos and pomona is still out here serving fucking vegan cutlet",FALSE,48,NA,2019-10-09 00:38:59,FALSE,NA,"1181730744940367872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","deeceebake",6,FALSE,FALSE,NA,NA
"Is the impossible burger good for you? Burger King making it tells me no.",FALSE,1,NA,2019-10-09 00:35:38,FALSE,NA,"1181729900664905729",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hunnyb83",0,FALSE,FALSE,NA,NA
"RT @JimJarmuschHair: The Impossible Burger is the vaping of food",FALSE,0,NA,2019-10-09 00:33:16,FALSE,NA,"1181729306768281602",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","geoff1106",4,TRUE,FALSE,NA,NA
"As an omnivore, I’m inclined to hope this is true: “A carbon-neutral burger? It’s not impossible.” https://t.co/XqjBfnJ922",FALSE,3,NA,2019-10-09 00:33:09,FALSE,NA,"1181729275784974336",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","drbarnard",0,FALSE,FALSE,NA,NA
"@BayArea_Bred Red Robin has an impossible burger now.",FALSE,0,"BayArea_Bred",2019-10-09 00:32:46,FALSE,NA,"1181729179143819264","1489250508","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jbfondue",0,FALSE,FALSE,NA,NA
"What the Impossible Foods people are not telling you: #Plantbased meat alternatives are not #healthy alternatives.… https://t.co/SdvfwF172m",FALSE,0,NA,2019-10-09 00:31:48,TRUE,NA,"1181728937228914688",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LivenUpp",0,FALSE,FALSE,NA,NA
"A carbon-neutral burger? It’s not impossible. https://t.co/25jeSyDhNF via @PopSci",FALSE,1,NA,2019-10-09 00:30:42,FALSE,NA,"1181728659423535104",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","thomistjedi",0,FALSE,FALSE,NA,NA
"@JoeSquawk Woke meat?

https://t.co/HdiXolkqzV",FALSE,0,"JoeSquawk",2019-10-09 00:29:47,FALSE,NA,"1181728427503734784","553036368","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Bobby_Don_Welch",0,FALSE,FALSE,NA,NA
"@pat_galloway I don’t know. If the company behind the Impossible Burger sourced their soy from non-GMO sources, the… https://t.co/WQm4QvlSmW",FALSE,0,"pat_galloway",2019-10-09 00:28:30,TRUE,"1181580486377754629","1181728105800450048","98988155","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ImGeraldMan",0,FALSE,FALSE,NA,NA
"I'm the bitch who goes to burger king for an impossible whopper and then goes across the street to Wendy's for fries",FALSE,7,NA,2019-10-09 00:26:14,FALSE,NA,"1181727533705895937",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ttrav97",0,FALSE,FALSE,NA,NA
"RT @KHefferon: Viewpoint: Ideological rift brews in anti-GMO movement as Americans embrace Impossible Burger https://t.co/3WxBAKXvcR",FALSE,0,NA,2019-10-09 00:25:55,FALSE,NA,"1181727455310209029",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shawchem",5,TRUE,FALSE,NA,NA
"#vegan #meatless meat is becoming mainstream - &amp; it’s sparking backlash  https://t.co/JIj0zkCAxp via @voxdotcom",FALSE,1,NA,2019-10-09 00:25:00,FALSE,NA,"1181727224560574465",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KarrisGolden",0,FALSE,FALSE,NA,NA
"So, the “backlash” is fueled by ignorance, misinformation, and classism? I wouldn’t be surprised if there was a bit… https://t.co/IG6g8r9S8A",FALSE,1,NA,2019-10-09 00:24:06,TRUE,NA,"1181726996872626176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ALazyJellyfish",0,FALSE,FALSE,NA,NA
"Me: You know what would be bomb now.

Friend: No. 

Me: An impossible burger. 

Friend: Bruuhhhh really. Get out.… https://t.co/urblLjGfeK",FALSE,7,NA,2019-10-09 00:22:41,TRUE,NA,"1181726640944111616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MissBeaE",0,FALSE,FALSE,NA,NA
"I really like the impossible burger at Burger King",FALSE,0,NA,2019-10-09 00:20:36,FALSE,NA,"1181726117499158528",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","brightsoycandle",0,FALSE,FALSE,NA,NA
"RT @anondev11: Stupid people and the equally stupid media propagating the term Plant-based meat.

There is no plant based meat and the term…",FALSE,0,NA,2019-10-09 00:20:00,FALSE,NA,"1181725966814498816",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","dgendvil",2,TRUE,FALSE,NA,NA
"The Impossible Burger is the vaping of food",FALSE,53,NA,2019-10-09 00:17:38,FALSE,NA,"1181725370518659072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JimJarmuschHair",4,FALSE,FALSE,NA,NA
"RT @anondev11: Stupid people and the equally stupid media propagating the term Plant-based meat.

There is no plant based meat and the term…",FALSE,0,NA,2019-10-09 00:16:31,FALSE,NA,"1181725088183402496",NA,"<a href=""http://placeholder.com"" rel=""nofollow"">BotBotBotBotBotBotBotBot</a>","HannesHanath",2,TRUE,FALSE,NA,NA
